...1,airt,rh,parr,bar,datetime_posx,Tree,DATE,H2O,CO2,CH4,ERROR,ERROR_comment,REMARK_LENGTH,PLOT,SPECIES,DBH,OLD_TAG,MEAN_DEPTH,vol_system,nmol,surfarea,CO2_r2,CH4_r2,CO2_SE,CH4_SE,CO2_flux_umolpm2ps,CH4_flux_nmolpm2ps,year,jday,UniqueID,qa_check,date,location,days_since_last,new_round,sampling_round,species_label
1042,29.4,60,1861,1025,2024-06-18T11:45:33Z,889,NA,NA,NA,NA,NA,NA,NA,E5,hem,29.41,NA,NA,NA,NA,NA,0.97267921503915,0.238692180206513,7.08574293433919e-5,1.95666359149129e-7,0.697706617175949,0.18080245888625,2024,170,45461_889,good,2024-06-18,Upland,0,FALSE,12,T. canadensis
1043,29.4,60,1861,1025,2024-06-18T11:49:01Z,880,NA,NA,NA,NA,NA,NA,NA,E5,ro,39.55,NA,NA,NA,NA,NA,0.992117220764157,0.001816953,8.88428997313791e-5,1.97656789723803e-7,1.64480249179084,-0.013900000000000001,2024,170,45461_880,good,2024-06-18,Upland,0,FALSE,12,Q. rubra
1044,29.4,60,1861,1025,2024-06-18T11:52:25Z,876,NA,NA,NA,NA,NA,NA,NA,E5,hem,32.87,NA,NA,NA,NA,NA,0.949955942415652,0.039574233,7.79484618144119e-5,2.12468437427908e-7,0.560444023248299,0.0711734457588164,2024,170,45461_876,good,2024-06-18,Upland,0,FALSE,12,T. canadensis
1045,29.4,60,1862,1025,2024-06-18T11:55:53Z,893,NA,NA,NA,NA,NA,NA,NA,E5,hem,26.45,NA,NA,NA,NA,NA,0.88272939924437,0.001010231,7.52756152136476e-5,2.1346068389559e-7,0.340818179524199,-0.0112,2024,170,45461_893,bad,2024-06-18,Upland,0,FALSE,12,T. canadensis
1046,29.4,60,1862,1025,2024-06-18T11:59:13Z,905,NA,NA,NA,NA,NA,NA,NA,E5,hem,23.93,NA,NA,NA,NA,NA,0.536597205690211,0.028145154,6.97602246797391e-5,1.80515599619319e-7,0.123880220060725,-0.0507,2024,170,45461_905,bad,2024-06-18,Upland,0,FALSE,12,T. canadensis
1047,29.4,60,1862,1025,2024-06-18T12:02:34Z,903,NA,NA,NA,NA,NA,NA,NA,E5,ro,34.78,NA,NA,NA,NA,NA,0.99374549,0.024497216,7.81272103167031e-5,2.03075519874188e-7,1.625146376,-0.0531,2024,170,45461_903,good,2024-06-18,Upland,0,FALSE,12,Q. rubra
1048,24.5,56,1676,1013,2024-06-25T09:51:30Z,895,NA,NA,NA,NA,NA,NA,NA,E5,rm,24.02,NA,NA,NA,NA,NA,0.991580709870058,0.011593543,6.92327510796406e-5,1.47855513705182e-7,1.23990126907213,0.0264257331326449,2024,177,45468_895,good,2024-06-25,Upland,7,FALSE,12,A. rubrum
1049,24.8,53,1731,1013,2024-06-25T09:59:53Z,889,NA,NA,NA,NA,NA,NA,NA,E5,hem,29.41,NA,NA,NA,NA,NA,0.920417033340478,0.011006411,1.2125796808275e-4,4.56376652203366e-7,0.552530497294935,-0.0645,2024,177,45468_889,good,2024-06-25,Upland,0,FALSE,12,T. canadensis
1050,24.8,53,1731,1013,2024-06-25T10:03:31Z,880,NA,NA,NA,NA,NA,NA,NA,E5,ro,39.55,NA,NA,NA,NA,NA,0.985645809647855,0.206845535878861,1.2980198980705e-4,4.27891666092336e-7,1.77501348854405,-0.361,2024,177,45468_880,good,2024-06-25,Upland,0,FALSE,12,Q. rubra
1051,24.8,53,1731,1013,2024-06-25T10:07:18Z,893,NA,NA,NA,NA,NA,NA,NA,E5,hem,26.45,NA,NA,NA,NA,NA,0.851785199386128,0.051694873,9.00786737511589e-5,3.1318138621774e-7,0.356361238208714,-0.121,2024,177,45468_893,bad,2024-06-25,Upland,0,FALSE,12,T. canadensis
1052,25.1,50,1779,1013,2024-06-25T10:11:28Z,876,NA,NA,NA,NA,NA,NA,NA,E5,hem,32.87,NA,NA,NA,NA,NA,0.907098339,0.004365909,6.84706820023731e-5,2.47397975860913e-7,0.353076911806656,0.027035402678583002,2024,177,45468_876,good,2024-06-25,Upland,0,FALSE,12,T. canadensis
1053,25.1,50,1779,1013,2024-06-25T10:18:44Z,903,NA,NA,NA,NA,NA,NA,NA,E5,ro,34.78,NA,NA,NA,NA,NA,0.979321692,0.044215313,1.2805061192814e-4,2.71288732340316e-7,1.45423993979617,-0.0963,2024,177,45468_903,good,2024-06-25,Upland,0,FALSE,12,Q. rubra
1054,25.4,50,1816,1013,2024-06-25T10:31:53Z,288,NA,NA,NA,NA,NA,NA,NA,D2,hem,24.94,NA,NA,NA,NA,NA,0.958174352925053,0.116130037201905,4.96147269496216e-5,1.52953409882404e-7,0.380783040572084,0.0889003177914078,2024,177,45468_288,good,2024-06-25,Upland,0,FALSE,12,T. canadensis
1055,25.4,50,1816,1013,2024-06-25T10:35:33Z,583,NA,NA,NA,NA,NA,NA,NA,D2,rm,22.11,NA,NA,NA,NA,NA,0.986176526840007,0.003011083,7.50373204350252e-5,1.37797082668352e-7,1.04591232102229,0.0124969895603077,2024,177,45468_583,good,2024-06-25,Upland,0,FALSE,12,A. rubrum
1056,25.6,52,1849,1013,2024-06-25T10:39:49Z,386,NA,NA,NA,NA,NA,NA,NA,C2,ro,42.74,NA,NA,NA,NA,NA,0.97877447,0.256264444283926,9.56463984748103e-5,1.77757204920481e-7,1.07183981404058,-0.17200000000000001,2024,177,45468_386,good,2024-06-25,Upland,0,FALSE,12,Q. rubra
1057,25.6,52,1849,1013,2024-06-25T10:43:53Z,380,NA,NA,NA,NA,NA,NA,NA,C2,rm,21.72,NA,NA,NA,NA,NA,0.97295944837875,0.384955832650085,5.09072125158387e-5,1.4605031331965e-7,0.503927584778709,0.19067950295501998,2024,177,45468_380,good,2024-06-25,Upland,0,FALSE,12,A. rubrum
1058,25.6,52,1849,1013,2024-06-25T10:50:34Z,529,NA,NA,NA,NA,NA,NA,NA,D1,rm,26.17,NA,NA,NA,NA,NA,0.971757103704756,0.164653575460946,5.96226774556319e-5,1.59474171548492e-7,0.577145002486188,0.11684008031781,2024,177,45468_529,good,2024-06-25,Upland,0,FALSE,12,A. rubrum
1059,26.2,51,1861,1013,2024-06-25T10:54:14Z,544,NA,NA,NA,NA,NA,NA,NA,D1,ro,35.85,NA,NA,NA,NA,NA,0.987059441316041,0.065531531,1.3066628945952e-4,1.40873244125118e-7,1.85676108617978,0.060697202385852,2024,177,45468_544,good,2024-06-25,Upland,0,FALSE,12,Q. rubra
1060,26.2,51,1861,1013,2024-06-25T10:59:08Z,351,NA,NA,NA,NA,NA,NA,NA,C1,hem,27.31,NA,NA,NA,NA,NA,0.993985115928626,0.212353137111584,6.2636796678525e-5,1.67275863715298e-7,1.3287860725063,0.14333295880514,2024,177,45468_351,good,2024-06-25,Upland,0,FALSE,12,T. canadensis
1061,26.2,51,1861,1013,2024-06-25T11:03:31Z,366,NA,NA,NA,NA,NA,NA,NA,C1,ro,37.11,NA,NA,NA,NA,NA,0.979436358678129,0.1345725313663,7.66648570242229e-5,1.64031784287125e-7,0.873139527,0.10674317104729,2024,177,45468_366,good,2024-06-25,Upland,0,FALSE,12,Q. rubra
1062,26.5,49,1835,1013,2024-06-25T11:08:42Z,362,NA,NA,NA,NA,NA,NA,NA,C1,ro,42.68,NA,NA,NA,NA,NA,0.966133895918495,0.006833766,9.71357946770602e-5,1.96354598687104e-7,0.856178969516095,-0.0269,2024,177,45468_362,good,2024-06-25,Upland,0,FALSE,12,Q. rubra
1063,26.5,49,1835,1013,2024-06-25T11:12:26Z,356,NA,NA,NA,NA,NA,NA,NA,C1,ro,39.63,NA,NA,NA,NA,NA,0.995828244354258,0.007272053,7.36548731780605e-5,1.47812329253757e-7,1.87794769937083,0.020877249386031402,2024,177,45468_356,good,2024-06-25,Upland,0,FALSE,12,Q. rubra
1064,26.5,49,1835,1013,2024-06-25T11:17:51Z,217,NA,NA,NA,NA,NA,NA,NA,C1,hem,35.65,NA,NA,NA,NA,NA,0.971942904957173,2.9462709309004e-4,7.65115056719279e-5,1.40051204294373e-7,0.74314745,0.0039676777605930705,2024,177,45468_217,good,2024-06-25,Upland,0,FALSE,12,T. canadensis
1065,26.6,48,1753,1013,2024-06-25T11:24:48Z,236,NA,NA,NA,NA,NA,NA,NA,F1,hem,17.21,NA,NA,NA,NA,NA,0.981846353592378,0.019725164,7.69898085333794e-5,1.24745538471687e-7,0.934377318290787,0.0292018675738231,2024,177,45468_236,good,2024-06-25,Upland,0,FALSE,12,T. canadensis
1066,26.6,48,1753,1013,2024-06-25T11:29:07Z,165,NA,NA,NA,NA,NA,NA,NA,G1,rm,17.61,NA,NA,NA,NA,NA,0.996461612040602,0.03534368,7.75180734907322e-5,1.55102818902357e-7,2.14674149573397,0.048993502405859396,2024,177,45468_165,good,2024-06-25,Upland,0,FALSE,12,A. rubrum
1067,26.6,48,1753,1013,2024-06-25T11:32:34Z,175,NA,NA,NA,NA,NA,NA,NA,G1,ro,35.21,NA,NA,NA,NA,NA,0.998650679937925,0.153793461898973,1.1460043164605e-4,1.60569716862199e-7,5.14499294823601,0.11296492232889001,2024,177,45468_175,good,2024-06-25,Upland,0,FALSE,12,Q. rubra
1068,26.6,48,1753,1013,2024-06-25T11:36:54Z,153,NA,NA,NA,NA,NA,NA,NA,G1,rm,19.32,NA,NA,NA,NA,NA,0.983995928058469,0.184181039484438,1.6741393728834e-4,1.68693268140411e-7,2.16631811703469,0.13227340483543998,2024,177,45468_153,good,2024-06-25,Upland,0,FALSE,12,A. rubrum
1069,26.4,47,1499,1012,2024-06-25T11:41:10Z,176,NA,NA,NA,NA,NA,NA,NA,G1,rm,24.44,NA,NA,NA,NA,NA,0.998736413,0.013560156,6.95405365147131e-5,1.52332958233867e-7,3.226340325607,-0.0295,2024,177,45468_176,good,2024-06-25,Upland,0,FALSE,12,A. rubrum
1070,26.4,47,1499,1012,2024-06-25T11:47:34Z,933,NA,NA,NA,NA,NA,NA,NA,F1,rm,21.9,NA,NA,NA,NA,NA,0.990481532180066,0.396139861254798,6.66518396708601e-5,1.51376421856028e-7,1.12202110864779,0.20233152039984,2024,177,45468_933,good,2024-06-25,Upland,0,FALSE,12,A. rubrum
1071,26.1,47,1366,1012,2024-06-25T11:52:34Z,318,NA,NA,NA,NA,NA,NA,NA,H1,rm,25.94,NA,NA,NA,NA,NA,0.996802928,0.001477444,8.82514529334926e-5,1.3972773427246e-7,2.57157715612277,0.00886968899188071,2024,177,45468_318,good,2024-06-25,Upland,0,FALSE,12,A. rubrum
1072,26.1,47,1366,1012,2024-06-25T11:56:10Z,309,NA,NA,NA,NA,NA,NA,NA,H1,ro,39.76,NA,NA,NA,NA,NA,0.988096796,0.04330855,8.5524112334254e-5,1.37525641915001e-7,1.28589528098557,-0.0483,2024,177,45468_309,good,2024-06-25,Upland,0,FALSE,12,Q. rubra
1073,26.1,47,1366,1012,2024-06-25T12:00:13Z,302,NA,NA,NA,NA,NA,NA,NA,H1,ro,41.4,NA,NA,NA,NA,NA,0.996063873691296,0.008750789,5.35068018766752e-5,1.40123382753041e-7,1.40464731486227,-0.0217,2024,177,45468_302,good,2024-06-25,Upland,0,FALSE,12,Q. rubra
1074,25.8,62,1237,1009,2024-06-26T10:44:51Z,411,NA,NA,NA,NA,NA,NA,NA,BGS,rm,28.7,NA,NA,NA,NA,NA,0.955346697454171,0.140075983267732,3.1152258916987e-4,2.39792066448517e-7,2.37789390084147,0.15971136782257,2024,178,45469_411,good,2024-06-26,Wetland,1,FALSE,12,A. rubrum
1075,25.8,62,1237,1009,2024-06-26T10:48:28Z,412,NA,NA,NA,NA,NA,NA,NA,BGS,bg,19.4,NA,NA,NA,NA,NA,0.969780056619658,0.959730278,1.4755597392264e-4,4.5417239439296e-7,1.25852670409666,3.338273,2024,178,45469_412,good,2024-06-26,Wetland,0,FALSE,12,N. sylvatica
1076,25.8,62,1237,1009,2024-06-26T10:51:59Z,413,NA,NA,NA,NA,NA,NA,NA,BGS,rm,26,NA,NA,NA,NA,NA,0.995873102403041,0.539917739462262,1.8296206168922e-4,2.64772811184034e-7,4.48947778805012,0.45306870756306,2024,178,45469_413,good,2024-06-26,Wetland,0,FALSE,12,A. rubrum
1077,25.9,62,1406,1009,2024-06-26T10:56:21Z,452,NA,NA,NA,NA,NA,NA,NA,BGS,bg,27.2,NA,NA,NA,NA,NA,0.979199775447315,0.968265253529017,1.9999040593595e-4,6.20728544767436e-7,2.06598250586025,5.1623470000000005,2024,178,45469_4,good,2024-06-26,Wetland,0,FALSE,12,N. sylvatica
1078,25.9,62,1406,1009,2024-06-26T11:00:57Z,432,NA,NA,NA,NA,NA,NA,NA,BGS,hem,31,NA,NA,NA,NA,NA,0.964505104843335,0.840269204888842,1.6187649684515e-4,7.93362709516526e-7,1.33290052951029,2.8742949999999996,2024,178,45469_432,good,2024-06-26,Wetland,0,FALSE,12,T. canadensis
1079,25.9,62,1406,1009,2024-06-26T11:04:47Z,433,NA,NA,NA,NA,NA,NA,NA,BGS,hem,29.1,NA,NA,NA,NA,NA,0.9157970971786,0.28179221139446,1.0520844808087e-4,3.01754435887407e-7,0.495406631560117,0.26987844699828,2024,178,45469_433,good,2024-06-26,Wetland,0,FALSE,12,T. canadensis
1080,26.4,61,1843,1008,2024-06-26T11:09:38Z,414,NA,NA,NA,NA,NA,NA,NA,BGS,bg,27.8,NA,NA,NA,NA,NA,0.991307721029222,0.631327567549299,9.45239146436093e-5,3.97201218383283e-6,1.61862100027435,8.334579,2024,178,45469_414,good,2024-06-26,Wetland,0,FALSE,12,N. sylvatica
1081,26.4,61,1843,1008,2024-06-26T11:13:35Z,435,NA,NA,NA,NA,NA,NA,NA,BGS,bg,19,NA,NA,NA,NA,NA,0.981509697,0.940727283519935,1.0852063403636e-4,1.16903459292953e-6,1.26780849643319,7.4678890000000004,2024,178,45469_435,good,2024-06-26,Wetland,0,FALSE,12,N. sylvatica
1082,26.4,61,1843,1008,2024-06-26T11:17:57Z,438,NA,NA,NA,NA,NA,NA,NA,BGS,hem,18.8,NA,NA,NA,NA,NA,0.995466758074012,0.228572026545435,6.7367064746336e-5,1.67042519350045e-7,1.50304642416622,0.13690103017894,2024,178,45469_438,good,2024-06-26,Wetland,0,FALSE,12,T. canadensis
1083,26.4,61,1843,1008,2024-06-26T11:22:01Z,436,NA,NA,NA,NA,NA,NA,NA,BGS,hem,19.5,NA,NA,NA,NA,NA,0.963580421945025,0.002705889,1.035707600732e-4,2.36927379030249e-7,0.802101870487224,-0.018600000000000002,2024,178,45469_436,good,2024-06-26,Wetland,0,FALSE,12,T. canadensis
1084,26.9,61,1844,1008,2024-06-26T11:26:32Z,417,NA,NA,NA,NA,NA,NA,NA,BGS,hem,28.1,NA,NA,NA,NA,NA,0.957010262648911,0.084294403,1.0208947337305e-4,1.9413984205157e-7,0.794888261,0.0972042662240504,2024,178,45469_417,good,2024-06-26,Wetland,0,FALSE,12,T. canadensis
1085,26.9,61,1844,1008,2024-06-26T11:29:56Z,418,NA,NA,NA,NA,NA,NA,NA,BGS,rm,26.7,NA,NA,NA,NA,NA,0.97906458272778,0.399954833095362,2.9855137513908e-4,1.87160041610828e-7,3.07397104474693,0.2300607194565,2024,178,45469_418,good,2024-06-26,Wetland,0,FALSE,12,A. rubrum
1086,26.9,61,1844,1008,2024-06-26T11:33:41Z,419,NA,NA,NA,NA,NA,NA,NA,BGS,rm,20.6,NA,NA,NA,NA,NA,0.987059505347694,0.047983102,9.7156565655248e-5,1.5708723843748e-7,1.35658099041988,0.0563819485072109,2024,178,45469_419,good,2024-06-26,Wetland,0,FALSE,12,A. rubrum
1087,27.2,59,1909,1008,2024-06-26T11:38:06Z,441,NA,NA,NA,NA,NA,NA,NA,BGS,bg,25.7,NA,NA,NA,NA,NA,0.986341524045239,0.995692253,8.80418478545658e-5,6.66848856488251e-7,1.19968641600017,16.256646,2024,178,45469_441,good,2024-06-26,Wetland,0,FALSE,12,N. sylvatica
1088,28.6,57,1433,1007,2024-06-26T14:20:38Z,420,NA,NA,NA,NA,NA,NA,NA,BGS,rm,25.2,NA,NA,NA,NA,NA,0.99433996829126,0.233238996261302,1.9716627702839e-4,3.40450371086385e-7,4.06454482160452,0.29204222600404,2024,178,45469_420,good,2024-06-26,Wetland,0,FALSE,12,A. rubrum
1089,27.6,55,517,1007,2024-06-26T14:24:01Z,421,NA,NA,NA,NA,NA,NA,NA,BGS,rm,25,NA,NA,NA,NA,NA,0.98443009868061,0.19651351341978399,1.0966747533361e-4,2.06470395541179e-7,1.3982776388279201,0.16373094427371002,2024,178,45469_421,good,2024-06-26,Wetland,0,FALSE,12,A. rubrum
1090,27.6,55,517,1007,2024-06-26T14:28:02Z,439,NA,NA,NA,NA,NA,NA,NA,BGS,hem,35.7,NA,NA,NA,NA,NA,0.888287995148354,0.469010537,1.1707606434698e-4,3.04193800021822e-7,0.49706241443705,-0.43,2024,178,45469_439,bad,2024-06-26,Wetland,0,FALSE,12,T. canadensis
1091,27.6,55,517,1007,2024-06-26T14:32:13Z,422,NA,NA,NA,NA,NA,NA,NA,BGS,rm,18.8,NA,NA,NA,NA,NA,0.989770553710386,0.076810878,1.422369385578e-4,3.25630168431315e-7,2.308887729861,-0.155,2024,178,45469_422,good,2024-06-26,Wetland,0,FALSE,12,A. rubrum
1092,27.6,55,517,1007,2024-06-26T14:35:57Z,423,NA,NA,NA,NA,NA,NA,NA,BGS,hem,21,NA,NA,NA,NA,NA,0.950003139702282,0.013963257,1.0207030717597e-4,1.43405194482693e-6,0.734242964996677,-0.28200000000000003,2024,178,45469_423,good,2024-06-26,Wetland,0,FALSE,12,T. canadensis
1093,27.2,54,1031,1007,2024-06-26T14:41:56Z,424,NA,NA,NA,NA,NA,NA,NA,BGS,rm,17.1,NA,NA,NA,NA,NA,0.973348353801033,0.815283718073041,1.779648762784e-4,3.40390609360172e-7,1.72453686147119,1.1466880000000002,2024,178,45469_424,good,2024-06-26,Wetland,0,FALSE,12,A. rubrum
1094,27.2,54,1031,1007,2024-06-26T14:46:10Z,426,NA,NA,NA,NA,NA,NA,NA,BGS,rm,24.2,NA,NA,NA,NA,NA,0.987374288269332,0.943463814812097,1.2531160396588e-4,2.27395710467167e-7,1.72355650567143,1.4447839999999998,2024,178,45469_426,good,2024-06-26,Wetland,0,FALSE,12,A. rubrum
1095,27.2,54,1031,1007,2024-06-26T14:49:50Z,442,NA,NA,NA,NA,NA,NA,NA,BGS,rm,17.3,NA,NA,NA,NA,NA,0.980390530835729,0.555290200581507,1.6999570779139e-4,2.74767457084557e-7,1.80975768001396,0.46227753236846003,2024,178,45469_442,good,2024-06-26,Wetland,0,FALSE,12,A. rubrum
1096,28.6,48,1480,1007,2024-06-26T14:53:18Z,427,NA,NA,NA,NA,NA,NA,NA,BGS,bg,19.6,NA,NA,NA,NA,NA,0.979212449,0.876791969382512,1.3113376710523e-4,2.35499667149641e-7,1.46436272728892,1.022154,2024,178,45469_427,good,2024-06-26,Wetland,0,FALSE,12,N. sylvatica
1097,28.6,48,1480,1007,2024-06-26T14:56:59Z,428,NA,NA,NA,NA,NA,NA,NA,BGS,hem,28.8,NA,NA,NA,NA,NA,0.941157758663499,0.816847589966447,1.8012458189104e-4,2.81577253753638e-7,1.080968792576,0.89230910909625,2024,178,45469_428,good,2024-06-26,Wetland,0,FALSE,12,T. canadensis
1098,28.6,48,1480,1007,2024-06-26T15:00:53Z,429,NA,NA,NA,NA,NA,NA,NA,BGS,hem,18.5,NA,NA,NA,NA,NA,0.997733309462298,0.433718476828638,9.45348382245308e-5,1.46437360414097e-7,3.27304686253822,-0.211,2024,178,45469_429,good,2024-06-26,Wetland,0,FALSE,12,T. canadensis
1099,28.6,48,1480,1007,2024-06-26T15:04:29Z,431,NA,NA,NA,NA,NA,NA,NA,BGS,bg,16.9,NA,NA,NA,NA,NA,0.9908812609452,0.124760790910769,9.90559633725233e-5,1.82388138917487e-7,1.55467593710897,-0.104,2024,178,45469_431,good,2024-06-26,Wetland,0,FALSE,12,N. sylvatica
1100,29,46,1351,1007,2024-06-26T15:08:50Z,443,NA,NA,NA,NA,NA,NA,NA,BGS,bg,24.7,NA,NA,NA,NA,NA,0.992915388735497,0.975739378898076,1.1568795090485e-4,2.20615920969171e-7,2.05513235875615,2.099454,2024,178,45469_443,good,2024-06-26,Wetland,0,FALSE,12,N. sylvatica
1101,29,46,1351,1007,2024-06-26T15:12:59Z,444,NA,NA,NA,NA,NA,NA,NA,BGS,bg,25.2,NA,NA,NA,NA,NA,0.986470613103767,0.990150805850536,7.75780215662235e-5,2.65296710834544e-7,1.030298299,4.137171,2024,178,45469_444,good,2024-06-26,Wetland,0,FALSE,12,N. sylvatica
1102,22.6,54,1843,1018,2024-07-01T13:17:18Z,411,NA,NA,NA,NA,NA,NA,NA,BGS,rm,28.7,NA,NA,NA,NA,NA,0.982292739550356,0.09042608,1.408560910566e-4,4.06190238059115e-7,1.57956044005296,-0.193,2024,183,45474_411,good,2024-07-01,Wetland,5,FALSE,12,A. rubrum
1103,22.6,54,1843,1018,2024-07-01T13:22:06Z,412,NA,NA,NA,NA,NA,NA,NA,BGS,bg,19.4,NA,NA,NA,NA,NA,0.974081120677412,0.932479000759281,1.0993878733019e-4,3.85757171208858e-7,1.11221721709086,2.36572,2024,183,45474_412,good,2024-07-01,Wetland,0,FALSE,12,N. sylvatica
1104,23,53,1667,1018,2024-07-01T13:25:38Z,413,NA,NA,NA,NA,NA,NA,NA,BGS,rm,26,NA,NA,NA,NA,NA,0.992265005229231,0.208950627733061,2.0130218087859e-4,1.80779428237094e-7,3.76254344729194,0.15332687055563998,2024,183,45474_413,good,2024-07-01,Wetland,0,FALSE,12,A. rubrum
1105,23,53,1667,1018,2024-07-01T13:29:01Z,452,NA,NA,NA,NA,NA,NA,NA,BGS,bg,27.2,NA,NA,NA,NA,NA,0.977981183605171,0.939460919,1.5530794899856e-4,1.89261526192594e-6,1.70809164011884,12.303623,2024,183,45474_4,good,2024-07-01,Wetland,0,FALSE,12,N. sylvatica
1106,23,53,1667,1018,2024-07-01T13:33:15Z,432,NA,NA,NA,NA,NA,NA,NA,BGS,hem,31,NA,NA,NA,NA,NA,0.935284436225379,0.045105474,1.2576175962209e-4,3.71871970431737e-7,0.788978752689014,0.13337658293645,2024,183,45474_432,good,2024-07-01,Wetland,0,FALSE,12,T. canadensis
1107,23.6,50,1487,1018,2024-07-01T13:38:41Z,414,NA,NA,NA,NA,NA,NA,NA,BGS,bg,27.8,NA,NA,NA,NA,NA,0.992520109912176,0.996660347849102,7.36642410916575e-5,4.27560196371419e-7,1.40032224074951,12.189039000000001,2024,183,45474_414,good,2024-07-01,Wetland,0,FALSE,12,N. sylvatica
1108,23.6,50,1487,1018,2024-07-01T13:42:39Z,435,NA,NA,NA,NA,NA,NA,NA,BGS,bg,19,NA,NA,NA,NA,NA,0.922906388,0.970367623366654,2.0014177018786e-4,7.58473096861829e-7,1.14276408905526,7.162659,2024,183,45474_435,good,2024-07-01,Wetland,0,FALSE,12,N. sylvatica
1109,23.6,50,1487,1018,2024-07-01T13:46:28Z,438,NA,NA,NA,NA,NA,NA,NA,BGS,hem,18.8,NA,NA,NA,NA,NA,0.992840326424012,0.467100088240677,6.15009470517507e-5,2.0144661776314e-7,1.19515467576071,0.3112370919497,2024,183,45474_438,good,2024-07-01,Wetland,0,FALSE,12,T. canadensis
1110,23.6,50,1487,1018,2024-07-01T13:50:58Z,436,NA,NA,NA,NA,NA,NA,NA,BGS,hem,19.5,NA,NA,NA,NA,NA,0.890553615925623,0.601567347298419,8.35286716863614e-5,1.59957071251029e-7,0.393200553,0.32435255853832,2024,183,45474_436,bad,2024-07-01,Wetland,0,FALSE,12,T. canadensis
1111,23.2,51,1680,1018,2024-07-01T13:55:08Z,434,NA,NA,NA,NA,NA,NA,NA,BGS,bg,25,NA,NA,NA,NA,NA,0.980611065439021,0.884190357996816,1.319918144714e-4,1.4759698682375e-7,1.54905785989107,0.67301886447326,2024,183,45474_434,good,2024-07-01,Wetland,0,FALSE,12,N. sylvatica
1112,23.2,51,1680,1018,2024-07-01T13:58:46Z,418,NA,NA,NA,NA,NA,NA,NA,BGS,rm,26.7,NA,NA,NA,NA,NA,0.978054244282196,0.069898716,2.6281103312035e-4,1.47936497612975e-7,2.89533628053957,0.0669258704013722,2024,183,45474_418,good,2024-07-01,Wetland,0,FALSE,12,A. rubrum
1113,23.2,51,1680,1018,2024-07-01T14:02:22Z,417,NA,NA,NA,NA,NA,NA,NA,BGS,hem,28.1,NA,NA,NA,NA,NA,0.964154419828263,6.8247228299769e-5,1.0005961396806e-4,1.88796451084891e-7,0.856374116564423,0.00257395158595052,2024,183,45474_417,good,2024-07-01,Wetland,0,FALSE,12,T. canadensis
1114,23.2,51,1680,1018,2024-07-01T14:06:51Z,419,NA,NA,NA,NA,NA,NA,NA,BGS,rm,20.6,NA,NA,NA,NA,NA,0.984157588146808,0.003865212,9.00544430921971e-5,1.63402779409454e-7,1.17132128711663,-0.0168,2024,183,45474_419,good,2024-07-01,Wetland,0,FALSE,12,A. rubrum
1115,23.6,49,1760,1018,2024-07-01T14:10:21Z,420,NA,NA,NA,NA,NA,NA,NA,BGS,rm,25.2,NA,NA,NA,NA,NA,0.995752940645947,0.312221517443635,1.695605404043e-4,1.86486320712392e-7,4.28455422754777,0.20734965715004,2024,183,45474_420,good,2024-07-01,Wetland,0,FALSE,12,A. rubrum
1116,23.6,49,1760,1018,2024-07-01T14:15:12Z,421,NA,NA,NA,NA,NA,NA,NA,BGS,rm,25,NA,NA,NA,NA,NA,0.983782225,0.34824503930975,1.1667789516277e-4,1.59781688776818e-7,1.49965599872279,0.19274207134022,2024,183,45474_421,good,2024-07-01,Wetland,0,FALSE,12,A. rubrum
1117,23.6,49,1760,1018,2024-07-01T14:19:26Z,422,NA,NA,NA,NA,NA,NA,NA,BGS,rm,18.8,NA,NA,NA,NA,NA,0.979488078210606,0.222274423145538,1.7454293720333e-4,1.77974735625161e-7,1.99043454027874,0.15701427194296,2024,183,45474_422,good,2024-07-01,Wetland,0,FALSE,12,A. rubrum
1118,23.6,48,1548,1018,2024-07-01T14:23:07Z,423,NA,NA,NA,NA,NA,NA,NA,BGS,hem,21,NA,NA,NA,NA,NA,0.947978390232514,0.755501707478828,6.58407442548089e-5,1.78249135640883e-7,0.463821925942921,0.51707847659694,2024,183,45474_423,good,2024-07-01,Wetland,0,FALSE,12,T. canadensis
1119,23.6,48,1548,1018,2024-07-01T14:26:50Z,425,NA,NA,NA,NA,NA,NA,NA,BGS,hem,26.1,NA,NA,NA,NA,NA,0.959653232326949,2.1553221449787e-4,5.46255099482024e-5,1.54063487615428e-7,0.439640318649758,0.00373294719035463,2024,183,45474_425,good,2024-07-01,Wetland,0,FALSE,12,T. canadensis
1120,23.6,48,1548,1018,2024-07-01T14:30:34Z,424,NA,NA,NA,NA,NA,NA,NA,BGS,rm,17.1,NA,NA,NA,NA,NA,0.975736269797673,0.905162983084071,1.5775102144891e-4,1.76164696544536e-7,1.65085465435046,0.89813691781094,2024,183,45474_424,good,2024-07-01,Wetland,0,FALSE,12,A. rubrum
1121,23.6,48,1548,1018,2024-07-01T14:34:24Z,426,NA,NA,NA,NA,NA,NA,NA,BGS,rm,24.2,NA,NA,NA,NA,NA,0.971666073873706,0.873973648166696,1.4975046920601e-4,1.42034908715201e-7,1.44717999725961,0.61725242020602,2024,183,45474_426,good,2024-07-01,Wetland,0,FALSE,12,A. rubrum
